id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2021-1182476;17/08/2021;1;Vente;255000;11;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0229;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;113;5;S;sols;None;None;476;1.072653;49.399088;000BV
2021-1182343;28/07/2021;2;Vente en l'état futur d'achèvement;215000;19;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0627;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;AB;Terrain à bâtir;None;None;229;nan;nan;000BV
2021-1182421;28/07/2021;1;Vente en l'état futur d'achèvement;244000;nan;None;None;None;None;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0628;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;None;None;None;None;nan;nan;nan;000BV
2021-1182396;27/07/2021;1;Vente;215000;6;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0035;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;93;4;S;sols;None;None;521;1.073356;49.400872;000BV
2021-1182396;27/07/2021;1;Vente;215000;6;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0035;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;521;1.073356;49.400872;000BV
2021-1182396;27/07/2021;1;Vente;215000;6;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0035;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;521;1.073356;49.400872;000BV
2021-1182396;27/07/2021;1;Vente;215000;6;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0035;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;521;1.073356;49.400872;000BV
2021-1181469;12/07/2021;1;Vente;196000;37;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0193;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;88;4;S;sols;None;None;358;1.068452;49.399861;000BV
2021-1181469;12/07/2021;1;Vente;196000;37;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0193;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;358;1.068452;49.399861;000BV
2021-1181469;12/07/2021;1;Vente;196000;37;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0193;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;358;1.068452;49.399861;000BV
2021-1181439;8/07/2021;1;Vente;95000;2;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;49;56.62;None;None;None;None;None;None;None;None;1;2;Appartement;57;1;None;None;None;None;nan;1.073465;49.398776;000BV
2021-1181542;5/07/2021;1;Vente;202000;45;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0091;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;78;5;S;sols;None;None;402;1.07125;49.401043;000BV
2021-1181542;5/07/2021;1;Vente;202000;45;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0091;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;402;1.07125;49.401043;000BV
2021-1181542;5/07/2021;1;Vente;202000;45;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0091;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;402;1.07125;49.401043;000BV
2021-1181249;23/06/2021;1;Vente;161500;2;None;RUE GEORGE SAND;1010;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0252;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;74;5;S;sols;None;None;668;1.064534;49.398839;000BV
2021-1181217;22/06/2021;1;Vente;460000;74;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0413;None;None;None;nan;None;None;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;389;0;S;sols;None;None;940;1.06499;49.400958;000BV
2021-1181217;22/06/2021;1;Vente;460000;nan;None;AV DES CANADIENS;380;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0414;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;426;1.065233;49.400928;000BV
2021-1180647;11/06/2021;1;Vente;1500;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;29;nan;None;None;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.073465;49.398776;000BV
2021-1180371;27/05/2021;1;Vente;80000;6;None;RUE HONORE DE BALZAC;1180;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0463;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;82;3;S;sols;None;None;172;1.067719;49.401247;000BV
2021-1180326;3/05/2021;1;Vente;142000;69;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0079;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;68;4;S;sols;None;None;473;1.069518;49.401538;000BV
2021-1180326;3/05/2021;1;Vente;142000;69;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0079;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;473;1.069518;49.401538;000BV
2021-1179779;20/04/2021;1;Vente;85000;10;None;RUE STENDHAL;2345;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0469;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;108;6;S;sols;None;None;424;1.067034;49.401469;000BV
2021-1179260;23/03/2021;1;Vente;105000;2;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;48;65.48;None;None;None;None;None;None;None;None;1;2;Appartement;65;3;None;None;None;None;nan;1.073465;49.398776;000BV
2021-1179039;4/03/2021;1;Vente;185500;5;None;RUE CHARLES BAUDELAIRE;435;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0277;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;97;5;S;sols;None;None;488;1.066301;49.399763;000BV
2021-1178487;15/02/2021;1;Vente;326000;24;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0044;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;149;6;AG;terrains d'agrément;None;None;535;1.070787;49.401696;000BV
2021-1178487;15/02/2021;1;Vente;326000;24;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0044;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;149;6;S;sols;None;None;404;1.070787;49.401696;000BV
2021-1178487;15/02/2021;1;Vente;326000;24;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0044;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;404;1.070787;49.401696;000BV
2021-1178487;15/02/2021;1;Vente;326000;24;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0044;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;535;1.070787;49.401696;000BV
2021-1178487;15/02/2021;1;Vente;326000;24;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0044;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;535;1.070787;49.401696;000BV
2021-1178487;15/02/2021;1;Vente;326000;24;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0044;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;404;1.070787;49.401696;000BV
2021-1178463;4/02/2021;1;Vente;254050;4;None;RUE CHARLES BAUDELAIRE;435;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0345;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;120;5;S;sols;None;None;555;1.06572;49.400184;000BV
2021-1178463;4/02/2021;1;Vente;254050;4;None;RUE CHARLES BAUDELAIRE;435;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0345;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;555;1.06572;49.400184;000BV
2021-1177941;14/01/2021;1;Vente;193950;56;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0145;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;90;5;S;sols;None;None;328;1.066589;49.402143;000BV
2020-1066442;21/12/2020;1;Vente;276800;17;None;RUE PIERRE JEAN DE BERANGER;1335;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0206;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;99;4;S;sols;None;None;528;1.067834;49.399483;000BV
2020-1066337;15/12/2020;1;Vente;184500;3;None;RUE MARCEL PROUST;1595;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0417;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;95;4;S;sols;None;None;237;1.065744;49.401037;000BV
2020-1066337;15/12/2020;1;Vente;184500;3;None;RUE MARCEL PROUST;1595;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0417;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;237;1.065744;49.401037;000BV
2020-1063254;22/07/2020;1;Vente;186000;60;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0055;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;70;3;S;sols;None;None;473;1.067832;49.402525;000BV
2020-1063493;10/07/2020;1;Vente;181000;103;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0062;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;78;5;S;sols;None;None;325;1.06681;49.402423;000BV
2020-1062609;18/06/2020;1;Vente;179778;13;None;RUE STEPHANE MALLARME;2343;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0436;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;94;4;S;sols;None;None;187;1.066812;49.401097;000BV
2020-1061664;12/05/2020;1;Vente;210000;26;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0339;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;90;4;S;sols;None;None;525;1.070689;49.400933;000BV
2020-1061547;11/05/2020;1;Vente;222000;9;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0230;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;142;6;S;sols;None;None;678;1.072902;49.399059;000BV
2020-1061585;30/04/2020;1;Vente;173000;58;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0054;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;73;4;S;sols;None;None;626;1.068031;49.402469;000BV
2020-1061294;10/03/2020;1;Vente;259000;3;None;RUE STENDHAL;2345;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0367;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;73;4;S;sols;None;None;335;1.066803;49.401255;000BV
2020-1061294;10/03/2020;1;Vente;259000;3;None;RUE STENDHAL;2345;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0367;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;73;4;J;jardins;POTAG;Jardin potager;234;1.066803;49.401255;000BV
2020-1061294;10/03/2020;1;Vente;259000;nan;None;AV DES CANADIENS;380;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0366;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;69;1.066681;49.401351;000BV
2020-1060793;20/02/2020;1;Vente;235900;55;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0290;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;102;3;S;sols;None;None;560;1.065831;49.400439;000BV
2020-1060420;14/02/2020;1;Vente;104000;59;None;RUE DELILLE;582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0004;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;70;4;S;sols;None;None;488;1.06755;49.402814;000BV
2020-1060490;31/01/2020;1;Vente;215000;24;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0564;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;105;5;S;sols;None;None;792;1.071228;49.399732;000BV
2019-1118099;18/12/2019;1;Vente;72300;62;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0298;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;371;1.066815;49.400566;000BV
2019-1118099;18/12/2019;1;Vente;72300;62;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0298;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;371;1.066815;49.400566;000BV
2019-1118099;18/12/2019;1;Vente;72300;62;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0298;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;371;1.066815;49.400566;000BV
2019-1118032;17/12/2019;1;Vente;110000;42;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0138;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;97;3;S;sols;None;None;279;1.067843;49.401762;000BV
2019-1116746;2/10/2019;1;Vente;105000;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;4;143.4;None;None;None;None;None;None;None;None;1;2;Appartement;142;4;None;None;None;None;nan;1.073465;49.398776;000BV
2019-1116746;2/10/2019;1;Vente;105000;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;24;nan;None;None;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.073465;49.398776;000BV
2019-1116288;20/09/2019;1;Vente;100000;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;9;139;None;None;None;None;None;None;None;None;1;2;Appartement;139;4;None;None;None;None;nan;1.073465;49.398776;000BV
2019-1116288;20/09/2019;1;Vente;100000;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;29;nan;None;None;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.073465;49.398776;000BV
2019-1116070;18/09/2019;1;Vente;182000;6;None;RUE STEPHANE MALLARME;2343;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0440;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;107;4;S;sols;None;None;203;1.067006;49.400851;000BV
2019-1116070;18/09/2019;1;Vente;182000;nan;None;AV DES CANADIENS;380;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0488;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;264;1.067128;49.40085;000BV
2019-1115969;2/09/2019;1;Vente;110000;39;None;RUE DELILLE;582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0010;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;76;4;S;sols;None;None;389;1.070029;49.402091;000BV
2019-1115864;23/08/2019;1;Vente;220000;32;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0045;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;125;4;S;sols;None;None;357;1.070522;49.401744;000BV
2019-1115490;8/08/2019;1;Vente;158500;29;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0099;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;64;4;S;sols;None;None;416;1.07223;49.400647;000BV
2019-1114457;1/07/2019;1;Vente;165000;49;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0273;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;89;3;S;sols;None;None;471;1.066752;49.400187;000BV
2019-1113997;3/06/2019;1;Vente;140000;36;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0176;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;87;4;S;sols;None;None;374;1.069746;49.400055;000BV
2019-1113032;5/04/2019;1;Vente;117700;10;None;RUE CHARLES BAUDELAIRE;435;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0580;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;86;4;S;sols;None;None;498;1.065911;49.399787;000BV
2019-1112907;29/03/2019;1;Vente;185000;1;A;RUE GUY DE MAUPASSANT;1080;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0548;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;77;3;S;sols;None;None;674;1.067284;49.400106;000BV
2019-1112907;29/03/2019;1;Vente;185000;1;None;RUE GUY DE MAUPASSANT;1080;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0572;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;62;1.067253;49.40021;000BV
2019-1112653;27/03/2019;1;Vente;192000;6;None;RUE STENDHAL;2345;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0467;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;89;5;S;sols;None;None;204;1.067316;49.401476;000BV
2019-1112889;12/03/2019;1;Vente;145000;11;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0149;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;70;4;S;sols;None;None;522;1.067889;49.401469;000BV
2018-1036238;23/11/2018;1;Vente;70000;19;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0146;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;41;2;S;sols;None;None;465;1.066682;49.401867;000BV
2018-1035336;27/09/2018;1;Vente;177000;89;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0069;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;78;5;S;sols;None;None;461;1.067752;49.401937;000BV
2018-1035020;10/09/2018;2;Vente;126100;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0622;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;983;1.066758;49.398994;000BV
2018-1035020;10/09/2018;2;Vente;126100;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0624;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;137;1.066599;49.399075;000BV
2018-1035020;10/09/2018;2;Vente;126100;2;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0626;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;37;1.066458;49.398761;000BV
2018-1034256;23/07/2018;1;Vente;106000;2;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;52;100.36;55;None;None;None;None;None;None;None;2;4;Local industriel. commercial ou assimilé;358;0;None;None;None;None;nan;1.073465;49.398776;000BV
2018-1033380;29/06/2018;1;Vente;114900;8;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0162;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;70;3;S;sols;None;None;494;1.073269;49.399429;000BV
2018-1033476;29/06/2018;1;Vente;190000;10;None;RUE STENDHAL;2345;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0469;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;108;6;S;sols;None;None;424;1.067034;49.401469;000BV
2018-1032687;23/05/2018;1;Vente;45000;19;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0618;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;129;1.071763;49.399426;000BV
2018-1031873;11/04/2018;1;Vente;154900;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;8;141.93;None;None;None;None;None;None;None;None;1;2;Appartement;20;1;None;None;None;None;nan;1.073465;49.398776;000BV
2018-1031873;11/04/2018;1;Vente;154900;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;8;141.93;None;None;None;None;None;None;None;None;1;2;Appartement;120;3;None;None;None;None;nan;1.073465;49.398776;000BV
2018-1031873;11/04/2018;1;Vente;154900;4;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0576;None;None;28;nan;None;None;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.073465;49.398776;000BV
